FID IID C1 C2 C3 C4 C5 C6 C7 C8 C9 C10
PT-C1HF ROS20162877 -0.0124031 -0.00598399 -0.00631772 0.00716337 0.00324736 -0.00337138 -0.00107283 0.000192517 -0.002013 -0.0115475
PT-8X9O ROS20139562 -0.00493252 -0.000928436 -0.00315677 -0.0005381 0.00211566 0.00315379 0.0046472 0.00410489 -0.00376999 0.00581132
PT-8X3O ROS11475462 -0.0102259 -0.00618622 -0.00538512 0.007166 0.00211652 0.0024799 -0.00982757 -0.00139794 0.00520258 0.00584931
PT-C1F3 ROS11651930 -0.00428659 0.00100947 -0.00064957 0.00267979 -0.00140551 0.00720145 0.00221105 -0.00282691 -0.00172294 0.000420005
PT-8X9M ROS20130865 -0.00461219 -0.00154776 -0.00075487 0.00304425 0.00592856 0.000182086 0.00285788 0.0015105 0.000403592 -0.00459214
PT-BY85 MAP33679954 -0.00143691 -0.000910749 0.00304563 -0.00927768 -0.00266822 0.000718675 0.00554406 -0.00495916 -0.00316849 -0.00257327
PT-3PXO ROS20976799 -0.000821275 0.00554975 0.000699208 -0.00499588 0.00165991 0.00144009 0.00234446 -0.00327106 0.00524393 -0.00613315
PT-3MT8 ROS20613887 0.0240209 -0.0182016 -0.0051509 0.00825216 0.00407463 -0.00348457 -0.000342033 -0.00227297 0.0071147 0.00291939
PT-8WWK ROS20819999 0.0156466 -0.00503487 -0.00252268 0.00614346 0.00247526 -0.000485849 -0.00436918 -0.00215592 0.00727391 0.00285147
PT-3PZL ROS19621010 -0.00143947 0.00640203 0.00106164 -0.00456068 0.00325965 0.00250414 0.0119516 -0.00550884 -0.000481843 -0.00420931
PT-BYTH MAP17615774 0.00275223 -0.00468197 0.00103992 -0.00551873 -0.0034679 -0.00397022 0.00084744 -0.00474083 -0.00260294 0.000429264
PT-8X75 ROS15196848 -0.00980781 -0.00693753 -0.003528 0.00581847 0.00733809 -0.00297191 -3.68756e-05 -0.00796279 0.00734196 -0.00735399
PT-BYKH MAP41357606 -0.00293008 0.00140739 0.000437049 -0.0121383 -0.00369088 -0.00293481 0.00385487 0.000122092 0.00745947 -0.00532543
PT-BYJN MAP41285665 0.00504406 0.00331086 -0.00170499 -0.00264444 0.00272488 0.002762 0.0039019 0.00371015 -0.00015472 0.00395104
PT-BZS9 MAP48013463 -0.00230795 0.00916898 -0.000828181 -0.00626032 -0.000280753 -9.13855e-06 -0.00496201 -0.00308534 -0.00725374 -0.00558936
PT-C1DX ROS10100312 -0.00159176 0.00280409 0.00231512 -0.00218585 0.00259659 0.0037601 0.00571478 0.00457564 -0.00247828 0.00117025
PT-BZST MAP46178577 0.0182457 -0.00504605 0.00709735 0.00937441 0.00292546 -0.00532779 -0.0014682 0.00933491 -0.0125242 0.00660867
PT-BZ1O MAP49766153 0.00319144 -0.000425348 0.00222338 -0.00901493 0.000350061 -0.00765781 -0.00188296 0.008253 -0.00368016 -0.00234719
PT-8X3J ROS22540345 -0.0119256 -0.00487555 -0.00427718 0.00671842 0.0023332 0.00233623 0.0089611 0.00562344 -0.00746872 -0.00348998
PT-BZQX MAP46547648 -0.00341088 0.0191757 -0.0010947 0.0101658 0.00625393 -0.00760582 -0.00401013 -0.00643839 -0.0022393 0.00685387
PT-8X6Z ROS21213589 0.0184499 -0.00692672 6.32285e-05 0.00966164 0.000371395 0.00161673 -0.00349758 -0.00157913 -0.00430446 0.00363438
PT-BYKQ MAP48399494 -0.00322178 -0.000280191 0.00102748 -0.00581152 -0.00106482 -0.0045678 -0.00963393 0.00678154 0.000882985 0.00113633
PT-8X1S ROS10101165 0.00068047 0.00132341 0.00259691 -0.00642155 -0.000383017 0.00157173 0.0102168 0.00209987 -0.00748922 0.00182274
PT-BYZ3 MAP44655449 -0.00268944 0.00127487 -0.000712383 -0.00504676 -0.00138977 0.00416126 0.00251547 0.00565665 0.00219753 -0.000812457
PT-BY9Z MAP17974060 -0.0043216 -0.00258536 -0.000827381 -0.00136444 0.00085902 -0.00334912 3.60473e-06 0.00499395 0.00314533 0.000146741
PT-BYK3 MAP17255334 -0.00306444 -0.000735615 0.00126869 -0.00452189 0.00330103 -0.00150586 -0.00630298 0.00206112 -0.00245005 0.00223209
PT-3MRO ROS15103261 -0.0103465 -0.00600993 -0.00231467 0.00715626 0.00269554 0.00378576 0.00202557 -0.00185364 0.00366008 -0.00182156
PT-3MRH ROS11241702 -0.00411366 -0.00425958 -0.00249192 0.00471123 -0.000332307 -0.00133873 0.00570066 -0.00437394 -0.000700663 0.00375977
PT-8X42 ROS10101589 -0.000953019 0.00173674 -0.00244321 -0.00667722 0.000528615 0.000122691 0.00266437 0.00274056 -0.00848594 0.000266653
PT-8X1K ROS15175325 -0.00793119 -0.00590409 -0.000176712 0.00922172 0.00452557 -0.00494448 -0.00655803 0.00976105 0.00213816 0.000723326
PT-8X8L ROS15161351 -0.0115842 -0.00689903 -0.00561748 0.00915966 0.0059394 0.00116073 0.00106619 -0.00391357 -0.000128894 0.00403071
PT-BYOD MAP30261598 -0.00962658 -0.0052855 -0.00498855 0.00486024 0.00154077 -0.00409632 -0.000591418 0.00515073 -0.00245959 0.000365653
PT-8X77 ROS10470809 0.00216859 0.0283141 -0.00302709 0.00433681 0.00373026 0.00643216 -0.00679742 -0.00124327 0.00601683 -0.000871328
PT-3MRJ ROS11258675 0.0164849 -0.006403 -0.00496101 0.0058204 0.00259788 0.00125031 -0.00380785 0.0066719 0.00425893 -0.000371904
PT-BYV2 MAP30819298 0.0157902 0.00204709 -0.00464781 0.00886527 0.00257058 0.00741425 -0.00467332 -0.00864953 -0.00220459 0.000506679
PT-BYOC MAP27054288 0.00590822 0.00737096 -0.000635621 0.000585521 0.00234954 0.00563464 0.000700579 0.00459333 0.00313216 0.00353318
PT-8X24 ROS11446647 -0.00722369 -0.00167807 -0.0051291 0.00400495 0.00394128 -0.00161747 0.00813335 0.00237774 -0.00354358 0.00611522
PT-8X78 ROS10405008 -0.00106788 0.000903497 0.00133664 -0.0035333 0.00412077 -0.0051052 0.00385664 -0.00749282 -0.00426779 -0.00421689
PT-BZNX MAP31533749 0.000390225 0.00107484 0.00138576 -0.00586189 0.00189883 -0.000712323 -0.000942254 -0.00204364 -0.00258981 0.00829454
PT-3MQT ROS02495739 0.00140792 0.00256678 0.00193011 -0.00859342 0.000805484 0.00872892 0.000145482 -0.00194608 -0.0108674 0.00306788
PT-3MRE ROS10488101 0.0013089 0.00625826 9.28339e-05 -0.0054911 -0.000208088 -0.000160452 0.0011376 0.00131551 -0.00145062 0.00315126
PT-BZSC MAP31587865 -0.00242678 -0.00575658 0.00303591 -0.010363 -0.0020138 -0.00461866 0.000151604 -0.00324835 0.00618622 0.00451841
PT-BYJ5 MAP25974431 0.00935463 -0.0048627 -0.00345508 -0.00306759 0.00165388 -0.00314486 0.000764356 0.00330086 0.00140071 0.00450977
PT-BYA7 MAP27481601 -0.00173631 -0.00431969 0.00498759 -0.00469561 -0.00222181 -0.0010283 -0.00845762 0.00219442 0.00187171 -0.00110061
PT-8X8H ROS11092291 -0.00432921 0.000156786 0.00129366 -0.00185748 0.000204784 0.0056145 0.000599698 0.00235119 -0.00621121 -0.0027412
PT-8X7A ROS10233504 0.00528623 0.00374701 -0.000817788 -0.000946612 0.00686298 -0.00297283 0.00212638 0.00356444 0.000119316 -0.00445455
PT-8X79 ROS10438999 -0.001741 0.00121884 -0.00181416 -0.00467391 -0.000263882 -0.00549244 0.00642718 -0.00683794 -0.00870886 0.0027161
PT-8X8E ROS10506864 -0.0113573 -0.00535532 -0.00398263 0.00669435 0.00267631 -0.00211928 0.00385583 -0.0044162 0.00818784 0.0034415
PT-BZT4 MAP27865599 -0.00428869 0.00262131 -0.00151567 -0.00471975 0.00579001 0.00319552 0.00248303 0.00968224 -0.00260203 -0.00276588
PT-C1M4 ROS21214206 0.0146569 -0.00328903 -0.00391536 0.00553433 0.00198291 0.00808004 0.00744932 -0.00631878 -0.00721015 0.002852
PT-8X8F ROS10149161 -0.00871916 -0.00626049 -0.00219865 0.00412047 0.00412932 0.00516385 0.00384068 0.00472412 -0.00346517 0.00331905
PT-8X6N ROS21171080 -0.00689144 -0.000619345 -0.00277385 -0.00279966 0.00152787 -0.00126877 0.00272792 0.0090669 0.0010542 -0.000629706
PT-BYAI MAP47214624 0.00243411 0.028448 -0.00389242 0.00574239 0.00599065 0.011792 0.00475337 -0.00614877 -0.000297235 0.00287283
PT-BYIW MAP40611041 0.0011223 -0.00265201 0.000324451 -0.0092741 -0.00157981 -0.00333449 0.00202454 -0.0019078 -0.00611726 -0.00424967
PT-BZ6R MAP50100644 -0.00866668 -0.00453913 -0.00373363 0.00234379 0.00355332 0.00339534 -0.00511129 0.00133977 -0.00152785 -0.00124612
PT-BYKI MAP47371712 0.0100122 -0.000991032 3.82908e-05 0.00258673 -4.21147e-05 0.00501423 -6.46944e-05 0.00276661 -0.0077599 -0.0105822
PT-8X88 ROS21172545 -0.00819241 -0.00464337 0.00145393 0.000669598 0.00169047 0.00474267 0.00157462 0.00231812 -0.00990296 0.00868221
PT-BZRK MAP45984063 -0.0034901 -0.00665455 -0.00166783 -0.00175039 0.000675271 -0.000634565 0.00126938 -0.00847401 -0.00644489 -0.00510512
PT-BZLT MAP46291609 -0.00443601 -0.0015639 -0.00132886 -0.00421887 0.0008855 -0.00161486 0.00272887 0.00559639 -0.00725794 -0.0015941
PT-BYA4 MAP49070444 0.0154681 -0.00779334 -0.00393605 0.00192628 0.00324263 -0.00484489 -0.000394763 0.00351616 0.000309941 0.00773045
PT-C146 ROS10101615 -0.0112487 -0.00344412 -0.00499459 0.00831561 0.0055142 -0.00410664 -0.00372854 -0.00837768 -0.000636651 0.00468305
PT-8X71 ROS21213453 0.0114666 0.000343367 0.00089733 0.00171394 0.00326776 -0.00218397 -0.00868363 0.00955885 -0.000763772 -0.00575848
PT-BYK4 MAP48451825 -0.00404871 -0.00260866 8.84651e-05 -0.00141711 0.00121103 0.00594582 0.00859794 0.0110209 0.00828997 -0.000720116
PT-BY9T MAP42988567 0.0034656 -0.00314436 0.00241519 -0.0108217 -0.00169843 -0.0047823 -0.00199037 -0.00453549 0.00270749 0.000293358
PT-3PYT ROS31908032 -0.00452213 0.00602061 -0.00047515 -0.00117555 0.00095993 0.00140321 0.00531545 -0.00798017 0.00363084 -0.0032941
PT-BZ5U MAP42433067 0.00115788 -0.00336945 0.00358647 -0.00955625 -0.00171064 -0.00205956 -0.00147966 -0.00553164 -0.00111408 -0.00879477
PT-8WUW ROS10100574 0.0194213 -0.00474187 -0.00437662 0.00474572 0.00236415 -0.00102181 -0.00237976 0.00246909 0.00142576 -0.00547072
PT-BYK7 MAP42023091 0.00318728 0.0371041 -0.00374198 0.00727335 0.000786251 0.0166367 -0.000990151 -0.00304009 -0.000513837 0.00354909
PT-8X9X ROS23538323 0.00298346 0.00368314 -0.00280937 -0.00587218 0.000599362 -0.00266504 0.00656644 0.00789828 0.00442655 -0.00740233
PT-BYJL MAP45986371 0.00301586 -0.00136364 0.000789542 -0.00715014 0.000517785 -0.00404467 -0.000722965 0.00605285 -8.52775e-05 -0.000142172
PT-BYZQ MAP18112988 0.0115142 -0.00979135 -0.000987169 -0.00190511 0.000159737 -0.00853864 -0.000881714 0.00330937 0.00112753 0.00576387
PT-BY98 MAP19429100 0.00155703 0.0133608 9.02528e-05 -0.00575063 -0.000635149 -0.00349072 0.00145894 -0.000442985 0.00250878 -0.00596594
PT-3MR1 ROS10222303 0.0206118 -0.00613904 -0.00291701 0.00358583 0.00192042 0.000840383 0.00348711 -0.00412298 0.0021216 -0.00240878
PT-8WZI ROS15182748 -0.00958321 -0.00316958 -0.00182069 0.00311045 -0.00138257 0.00213129 0.00373449 -0.00429211 -0.00473504 0.0032447
PT-BYZA MAP17233356 0.000812268 0.00297401 0.0031979 -0.00941714 -0.00232375 -0.00318863 0.000261454 -0.00319945 0.00704924 0.00278479
PT-8WUA ROS11408227 -0.0112796 -0.00323657 -0.00552258 0.00779229 0.00198834 -0.00130707 -0.00170236 0.00261291 0.00406228 -0.0055368
PT-3MRL ROS11233086 -0.0109799 -0.00568776 0.000799326 0.0100838 0.00243255 0.00227456 0.00737328 -0.00176553 0.00506467 0.00136491
PT-3MRR ROS15196424 0.0160328 -0.0039189 -0.00266077 0.00388863 -0.000146708 -0.00280722 0.00514348 0.00525224 -0.0035916 0.00153661
PT-8X3W ROS11619606 -0.00262445 -0.00460638 -1.52313e-05 -0.00214658 0.00352883 -0.00290113 -0.00615616 -0.00157231 0.00128065 0.00248826
PT-BZLP MAP22865387 -0.000548101 -0.000528001 -0.00288138 -0.00651399 0.00364591 -0.00208777 0.00570371 -0.00876935 0.0018931 -0.00763344
PT-BZ7E MAP18455382 0.0090955 0.0234013 0.000100657 0.00841964 0.003504 0.00839786 -0.00606715 -0.0143425 -0.00529978 -0.00339921
PT-8WZW ROS11371707 -0.00878124 -0.00824246 -0.00226275 0.00896053 0.00168085 -0.00286312 0.00394521 -0.0108547 0.0110529 0.00352523
PT-BZ2K MAP17260313 -0.00359267 0.00180941 0.000146196 -0.0013996 0.000461769 -0.00101619 0.00567665 0.0103022 0.00688398 0.00225325
PT-BYOZ MAP22644848 0.012346 -0.000386386 -0.00167678 0.000607963 0.00294491 -0.00085019 0.00548388 -0.00255268 0.0007924 0.0024463
PT-8X1X ROS11655268 -0.0035324 -0.000682821 -0.00102283 0.000247718 -0.000493142 -0.00696936 -0.00721609 0.0063298 0.00724062 -0.00252226
PT-3MQZ ROS10221262 -0.000196175 0.00674663 0.00191633 -0.00335433 0.00248294 0.00682479 -0.00132731 0.000527531 0.0143634 -0.00388784
PT-BZ1U MAP29306403 0.00451715 -0.00413287 -0.000599005 0.00341898 0.0026573 -6.17037e-05 -0.00297903 -0.00170413 0.00907512 0.0037999
PT-8X3V ROS11612505 -0.00824011 -0.00592708 -0.00453354 0.00773315 0.00294687 -0.00990566 -0.00163691 -0.0041306 0.00871188 3.83328e-05
PT-BYOI MAP22408684 0.00311408 -0.00392407 0.00633731 -0.0064297 -0.00221911 -5.05426e-05 -0.00834489 -0.00230125 -0.00637607 0.00620837
PT-8X3R ROS15706704 -0.00573666 6.40923e-05 0.00301676 -0.000430644 0.00209109 0.00832789 0.0064117 -0.0113826 -0.00699623 -0.00619521
PT-C1FI ROS21213877 0.0173825 -0.00874618 -0.00420155 0.00566922 0.000896739 0.00312694 0.00220361 0.00685415 0.000496618 -0.00734928
PT-BYAF MAP27908391 -0.00743109 -0.00236124 0.000293082 0.00265872 0.000723824 0.00652731 -0.00600574 0.00518544 0.00482508 -0.0100613
PT-8X8I ROS11159965 0.00656342 -0.00165948 -0.00205091 0.00144413 -0.00380251 0.00711499 -0.00404023 -3.29513e-05 -0.000579449 0.000231206
PT-BZRO MAP25423683 0.00184707 -0.00257791 0.00116394 0.00165209 0.00041421 0.0025412 -0.000239096 0.00418344 -0.00753218 0.000393905
PT-BYOT MAP47315778 -0.00414427 -0.000347811 0.00175099 -0.00338939 0.00426723 0.00373334 0.00228924 0.00584962 0.0063558 0.0050918
PT-BZ6W MAP43191312 -0.00150252 0.00339323 0.000727332 -0.0025342 0.00217512 0.000652546 0.000478253 -0.00189364 -0.00996494 -0.000988807
PT-BYOK MAP42949394 0.0200918 -0.00621319 -0.00323142 0.00451444 0.00166675 -0.00287743 0.00109644 -0.00289967 0.00366116 -0.0030321
PT-BZR6 MAP44751386 0.000771277 0.00183588 0.000862242 -0.00619225 -0.0021667 0.000108094 -0.00585779 0.00662149 -0.000258896 0.0106824
PT-C1HC ROS10100862 -0.00770213 -0.00413466 -0.00336161 0.00473384 0.0057405 0.0013157 -0.000120367 -0.00137134 -0.00166543 0.00675897
PT-C1H6 ROS10100448 -0.0109123 -0.00727186 -0.005462 0.0105633 0.00444544 9.07888e-05 0.00400298 -0.00201096 -0.00122891 -0.0070288
PT-8X73 ROS21191624 -0.00315927 0.0173185 -0.00497772 0.0121989 0.00597901 -0.0153912 -0.0106759 -0.00710125 -0.00413184 0.00198962
PT-8WTE ROS21402728 0.00109954 -0.000538696 -0.00279347 -0.000824752 0.0013883 0.00287244 0.0071047 0.00583702 0.00457507 0.00129231
PT-8X3L ROS10202507 -0.00518082 -0.00221151 -0.000645241 0.000725602 0.00431177 -0.00189328 0.00403028 -0.00917685 0.00547456 0.000839394
PT-BZ6J MAP44842532 -0.0098933 -0.00528473 0.00229317 0.00693507 0.00176955 -0.00518917 -0.00291288 -0.000804661 -0.0048918 0.00705605
PT-3PYA ROS29481089 0.00705083 4.82917e-05 -0.00192313 0.000812202 0.00063613 0.00251531 -0.000957133 -0.00297141 -0.00522116 -0.00162871
PT-C13L ROS10100736 -0.0053994 0.00266937 0.000590938 0.000119562 0.00122407 0.000596991 0.00390458 0.00216317 -0.00216313 0.00215426
PT-C13P ROS10101741 -0.000169464 0.00560321 -0.00313682 -0.00143276 0.00199318 -0.00011245 0.0046549 -0.00522998 -0.00630757 0.00526192
PT-8X3M ROS95939725 -0.00329088 0.00289149 -2.40229e-06 -0.000186111 6.57055e-06 0.00184201 -0.00326455 0.00106613 -0.00854672 0.00731602
PT-8WZX ROS11384054 -0.00198975 -0.00244944 -0.00146237 -0.0002581 0.00237111 0.00130208 0.00436272 0.000213918 -0.000791213 0.0018861
PT-8X7Q ROS15707133 0.000363379 0.00718841 0.000812453 -0.00637082 0.0012246 0.00794475 -0.000371361 -0.00307784 -0.00115415 -0.00344291
PT-BZ6M MAP23892088 -0.000951942 -0.0069423 0.00257558 -0.0120576 -0.00194676 -0.00827788 0.0026423 -0.00141504 -0.00849673 -0.000927181
PT-BYZG MAP29540773 0.0129015 0.00284036 -0.00139913 0.00285942 0.00368514 0.00933153 0.00123734 -0.00569609 0.00203864 0.000533197
PT-BZTF MAP44985334 -0.0103549 -0.00472224 -0.00548112 0.0115763 0.00554308 0.00546386 0.00211459 0.00357188 0.00339636 0.00374542
PT-BZRQ MAP49676048 -0.00269489 0.00338061 -0.000764445 -0.00451212 0.000492013 0.000402169 0.00079358 -0.00760958 0.00274471 0.0112288
PT-BYKE MAP41296604 0.00271501 0.0310906 -0.0033536 0.00526475 0.00506175 0.00998886 -0.000837088 0.00241854 -0.00240216 -0.000425541
PT-3MR8 ROS04169712 0.021258 -0.00713932 -0.00334758 0.00211691 0.00246791 0.00316383 -0.00324601 0.00534184 0.0029469 -0.00601345
PT-8WZC ROS21153754 -0.011705 -0.00713283 -0.00423335 0.00512461 0.003058 0.00347053 -0.00303579 -0.00600296 0.00834156 -0.0001548
PT-C1F4 ROS07299965 -0.00191036 0.00312488 0.000369125 -0.00606562 -0.00443704 0.00396136 -0.00583478 0.012323 -0.00249266 0.00596874
PT-8WUL ROS27427687 -0.000226774 0.000134215 -0.000187924 -0.00652548 0.00323013 -0.000227059 -0.00268935 0.00470023 0.00659017 -0.00132492
PT-BZLW MAP42387756 -0.00418374 0.00116811 0.0402312 0.0114033 -0.00597841 -0.00100922 0.00163571 0.00195881 -0.00339355 -0.0070378
PT-C1EN ROS21412590 0.012162 -0.00171917 -0.00283021 0.00634927 0.0030543 -0.00277517 0.00326445 -0.00141552 0.00210067 0.00746195
PT-C1LP ROS10101039 -0.00142784 0.00589919 0.000594505 -0.00152891 -0.00156848 -0.0017984 0.00576142 0.00732925 -0.00972098 -0.00295728
PT-C13O ROS10100600 -0.000100711 -0.000167286 0.00911682 -0.00345617 0.000246222 0.000208197 0.000247929 0.000827785 -0.00473729 9.70787e-06
PT-3PYK ROS88941880 -0.00073811 0.00485605 -0.000873908 -0.00132628 0.0028156 -0.00490921 0.0103752 0.0045252 0.00113131 -0.00477137
PT-BZMD MAP46516939 -0.00436306 0.000326171 0.0018101 0.000354534 0.00320743 -0.00973295 0.0028641 -0.00331363 -0.00228996 0.0209039
PT-BYQA MAP40622080 -0.0037192 -0.00185996 -0.000521758 -0.00406139 0.0037108 -0.00286411 0.000449203 0.00550293 -0.00792068 -0.00667357
PT-BYKV MAP44472870 -0.00827584 -0.00397353 -0.000644305 0.00560981 0.00153088 0.00243514 -0.000924554 -0.00769256 0.000233894 -0.00252501
PT-BYKB MAP42297641 -0.00140491 -0.00416037 0.0016673 -0.0089803 -0.000869491 0.00379539 -0.00248539 -0.00448745 0.0108978 0.000627032
PT-C13S ROS10202633 0.0145229 -0.00289897 0.0331788 0.0186972 -0.00175258 0.0128325 -0.00112309 0.000982875 -0.00482574 -0.012795
PT-3MR9 ROS01237015 -0.000528501 0.00707672 -0.00106804 -0.00507627 0.00135804 -0.00303611 -0.000789163 0.0163928 0.00633752 0.00169955
PT-3PYD ROS29803009 -0.00514729 0.00365347 0.000121638 6.72113e-05 0.00122274 0.00286005 0.00519674 -0.00114208 0.00760677 -0.0039936
PT-BZNO MAP47236602 0.0145934 -0.0013167 -0.000769705 0.00301174 -0.0035438 -0.00345111 0.00357935 -8.50882e-05 -0.0051667 0.0038182
PT-BYTX MAP46189516 -0.000676293 0.00563087 -0.00246395 -0.00267988 0.000295944 0.00410358 -0.00290353 -0.00349762 0.000583417 0.000916458
PT-8WZB ROS10100286 0.00321493 0.00126896 0.00127072 -0.00723044 0.00124051 -0.00198195 0.000355534 0.00403278 -0.00489142 -0.000531213
PT-3PYS ROS53575211 0.000965363 0.00242425 -0.00447691 -0.0021413 -0.00123414 0.00233466 -0.00383043 -0.00109338 0.000323613 -0.00999114
PT-C1EJ ROS10007374 0.00608952 0.000146217 -0.00122148 -0.000655052 -0.00123914 0.00463832 0.00288867 -0.00717383 0.00304139 -0.00511679
PT-BYIX MAP47652086 -0.00226031 -0.00144743 -0.00232747 -0.00336455 0.000420102 0.00705297 0.00371919 0.00155728 -0.00210709 -0.00527816
PT-3MR2 ROS10200901 0.00113111 0.00908423 0.019898 0.00423949 -0.00621816 0.00570561 -0.0014819 0.00132882 0.00160822 -0.00591237
PT-8X4H ROS06608444 -0.00473416 -0.00038572 -0.000695121 0.000913722 0.00512836 0.00103738 -0.00731311 0.00153544 0.00524936 -0.00107121
PT-8X44 ROS70760860 -0.00724485 0.0017304 -0.0017157 0.000512276 0.00366002 0.00349865 0.00582282 0.00276379 -0.000791575 0.00216254
PT-8X3K ROS11207908 -0.00770605 -0.00186728 -0.00305568 0.0083755 0.0031664 -0.00418167 0.00215473 -0.00689685 0.00482575 0.00622942
PT-8X3N ROS11469504 -0.00590022 -0.00257122 0.000256748 0.00417915 0.00415747 -0.00146289 0.00230152 -0.00217962 0.0016333 0.0108043
PT-BYVG MAP19325445 -0.000185486 -0.000405129 2.8902e-05 -0.0035037 0.00389267 -0.00182011 -0.00152939 0.00366811 -0.00426965 -0.000493732
PT-BYJ8 MAP27313862 -0.00300376 0.00342656 0.0294205 0.00469446 -0.000715465 0.00774065 -0.00151507 0.00514097 -0.0089991 0.00782007
PT-8X7R ROS15141429 -0.00984358 -0.00541394 -0.00566967 0.0106688 0.00400544 -0.000216207 0.00437015 -0.00844474 -0.00377737 0.00354171
PT-BYVN MAP17413576 -0.00220061 0.00112896 -5.32019e-05 -0.00428963 0.00259869 0.0028641 0.00694671 0.000376494 0.00736768 -0.00917414
PT-8WTI ROS10246987 0.00470703 0.000687662 -0.00258763 0.000732143 -0.00187789 0.0034939 -0.000153893 -0.00924834 0.00927297 -0.00326367
PT-BZMT MAP22486606 -0.00163916 -0.002107 -0.00214575 -0.00248909 0.00579611 -0.00841621 -0.00149977 -0.00630353 -0.000301441 -0.00527363
PT-BY8Q MAP17827744 -0.000623309 -0.00297333 -0.000105891 -0.0101355 -0.000513491 -0.00242593 0.00292562 0.00544561 0.00256203 -0.00909576
PT-BZ5O MAP23791808 0.0131653 -1.70491e-06 -0.0041104 0.00473209 9.54018e-05 0.0019282 -0.00460772 -0.00205985 0.00956949 -0.00106529
PT-3MQV ROS10266369 -0.00408917 0.00586723 -0.00177943 4.58683e-05 0.000530492 0.00217424 0.00692818 -0.00742641 0.00850555 9.79122e-05
PT-3MR4 ROS10284019 0.00259787 0.00306455 0.000204407 -0.00457279 -0.00140415 0.0018447 0.00225802 -0.00321914 0.00394237 -0.00269401
PT-8X84 ROS10319069 0.0138025 -0.00346155 0.0043521 0.00661106 0.00257702 0.00712801 0.00271589 -0.00261212 -0.00321766 -0.00668023
PT-8X41 ROS10100998 -0.00102543 0.00603333 0.000262446 -0.00418976 0.00130453 0.00820381 0.00284038 -0.00701433 -0.00205623 -0.0170261
PT-8X7B ROS10205532 0.0017704 0.00118202 0.020302 0.00416446 -0.000547047 0.000179503 -0.0061449 0.000206442 0.00705393 0.00297871
PT-BYL5 MAP30311425 -0.00182535 -0.00134693 -0.000772314 -0.000759449 0.00291075 -0.00257511 0.00131556 0.000151729 0.00299841 -0.000698544
PT-3MRC ROS10686233 -0.00335114 0.000680499 -0.00165434 -0.00184538 0.00414627 0.00261753 -0.00461893 -0.0033171 -0.00476327 -0.00088709
PT-8WZY ROS10102206 -0.00203915 0.00236783 0.0413975 0.0113752 -0.00437863 0.00165986 -0.00265569 -0.00599447 -0.0128479 -0.00612535
PT-C1G4 ROS21274578 0.0153038 -0.00469297 0.00908299 0.0126825 3.8164e-05 -0.00302008 -0.00353581 0.00166401 -0.00784924 0.00295203
